Datum;Cas;Vysledek;Mod;Nejlepsi shoda;Nejlepsi shoda MN;Uplynuly cas 1;Uplynuly cas 2;Cas celkem;Nazev Pole 1;Pole 1;Nazev Pole 2;Pole 2;Nazev Pole 3;Pole 3;Nazev Pole 4;Pole 4;Nazev Pole 5;Pole 5;Nazev Pole 6;Pole 6;Nazev Pole 7;Pole 7;Nazev Pole 8;Pole 8;LOD Sigma;Mg;Mg +/-;Al;Al +/-;Si;Si +/-;P;P +/-;S;S +/-;Cl;Cl +/-;K;K +/-;Ca;Ca +/-;Ti;Ti +/-;Cr;Cr +/-;Mn;Mn +/-;Fe;Fe +/-;Co;Co +/-;Ni;Ni +/-;Cu;Cu +/-;Zn;Zn +/-;As;As +/-;Se;Se +/-;Rb;Rb +/-;Sr;Sr +/-;Y;Y +/-;Zr;Zr +/-;Mo;Mo +/-;Ag;Ag +/-;Cd;Cd +/-;In;In +/-;Sn;Sn +/-;Sb;Sb +/-;Ba;Ba +/-;W;W +/-;Au;Au +/-;Hg;Hg +/-;Tl;Tl +/-;Pb;Pb +/-;Bi;Bi +/-;Th;Th +/-;U;U +/-;LE;LE +/-;2. nejlepsi shoda;2. nejlepsi shoda MN;3. nejlepsi shoda;;Nazev Pole 9;Pole 9;Nazev Pole 10;Pole 10;Nazev Pole 11;Pole 11;Nazev Pole 12;Pole 12;Nazev Pole 13;Pole 13;Nazev Pole 14;Pole 14;Nazev Pole 15;Pole 15;Nazev Pole 16;Pole 16
14.01.2019;9:53:34;#1;STD kontrola;;0;14,91;;14,91;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
14.01.2019;10:09:59;#2-1;Geochem;;0;29,69;29,83;59,52;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;49;vzorek;1071;;;;;3;<LOD;2,38;5,54;0,13;25,23;0,23;0,565;0,0169;<LOD;0,0296;<LOD;0,78;1,6612;0,0168;6,7;0,06;0,4385;0,0226;<LOD;0,0219;0,0779;0,0033;2,9609;0,0288;<LOD;0,0821;0,0026;0,0007;0,0049;0,0006;0,0167;0,0006;0,0171;0,0005;<LOD;0,0036;0,0102;0,0002;0,0169;0,0003;<LOD;0,0245;0,0363;0,0005;<LOD;0,0192;<LOD;0,1182;<LOD;0,141;<LOD;0,0016;<LOD;0,23;<LOD;0,29;<LOD;0,36;<LOD;0,0658;<LOD;0,0203;<LOD;0,001;<LOD;0,0235;0,0093;0,0004;<LOD;0,0769;0,0025;0,0006;<LOD;0,0404;55,54;0,46;;0;;;;;;;;;;;;;;;;;;
14.01.2019;10:11:12;#2-2;Geochem;;0;29,69;29,83;59,52;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;49;vzorek;1071;;;;;3;<LOD;3,22;5,36;0,12;24,6;0,12;0,5424;0,0158;<LOD;0,0297;<LOD;0,77;1,6304;0,0108;6,6358;0,0307;0,4429;0,022;<LOD;0,022;0,0728;0,0032;2,9204;0,0177;<LOD;0,0812;0,004;0,0007;0,0051;0,0006;0,0161;0,0006;0,0169;0,0004;<LOD;0,0035;0,0103;0,0002;0,017;0,0002;<LOD;0,0246;0,036;0,0003;<LOD;0,019;<LOD;0,1178;<LOD;0,14;<LOD;0,0015;<LOD;0,23;<LOD;0,29;<LOD;0,35;<LOD;0,0631;<LOD;0,0201;<LOD;0,001;<LOD;0,0226;0,0097;0,0004;<LOD;0,075;<LOD;0,0838;<LOD;0,0399;57,68;0,19;;0;;;;;;;;;;;;;;;;;;
14.01.2019;10:12:26;#2-3;Geochem;;0;29,68;29,84;59,52;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;49;vzorek;1071;;;;;3;<LOD;3,25;5,29;0,12;24,46;0,12;0,5151;0,0156;<LOD;0,03;<LOD;0,78;1,6111;0,0108;6,5029;0,0302;0,4429;0,0221;<LOD;0,0225;0,0733;0,0032;2,9547;0,0178;<LOD;0,0817;<LOD;0,0103;0,0056;0,0006;0,0169;0,0006;0,0165;0,0004;<LOD;0,0036;0,0106;0,0002;0,0172;0,0002;<LOD;0,0245;0,0366;0,0004;<LOD;0,0188;<LOD;0,1167;<LOD;0,1402;<LOD;0,0015;<LOD;0,22;<LOD;0,29;<LOD;0,36;<LOD;0,0674;0,0009;0,0003;<LOD;0,001;<LOD;0,0227;0,01;0,0004;<LOD;0,0757;0,0019;0,0006;<LOD;0,039;58,04;0,19;;0;;;;;;;;;;;;;;;;;;
14.01.2019;10:16:40;#3-1;Geochem;;0;29,7;29,86;59,56;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;50;vzorek;1072;;;;;3;<LOD;3,5;5,18;0,13;24,64;0,13;0,2382;0,0142;<LOD;0,0311;<LOD;0,84;1,6486;0,0115;6,5393;0,0318;0,4529;0,023;<LOD;0,0233;0,0454;0,0029;2,5352;0,0168;<LOD;0,0794;<LOD;0,0108;0,0026;0,0005;0,0099;0,0005;0,0059;0,0003;<LOD;0,0036;0,0097;0,0002;0,017;0,0002;<LOD;0,0253;0,0388;0,0004;<LOD;0,0205;<LOD;0,1262;<LOD;0,1499;<LOD;0,0017;<LOD;0,24;<LOD;0,31;<LOD;0,37;<LOD;0,0628;<LOD;0,0179;<LOD;0,0011;<LOD;0,0216;0,0056;0,0003;<LOD;0,081;0,0026;0,0006;<LOD;0,0411;58,63;0,19;;0;;;;;;;;;;;;;;;;;;
14.01.2019;10:17:55;#3-2;Geochem;;0;29,7;29,86;59,55;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;50;vzorek;1072;;;;;3;<LOD;2,49;5,14;0,13;24,39;0,23;0,2282;0,0139;<LOD;0,0307;<LOD;0,84;1,6032;0,017;6,43;0,06;0,4536;0,0232;<LOD;0,023;0,0395;0,0027;2,5071;0,0259;<LOD;0,0771;<LOD;0,0108;0,0034;0,0005;0,0104;0,0005;0,0057;0,0003;<LOD;0,0035;0,0097;0,0002;0,0168;0,0003;<LOD;0,0256;0,0378;0,0005;<LOD;0,0198;<LOD;0,1222;<LOD;0,1458;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,37;<LOD;0,0597;<LOD;0,0175;<LOD;0,001;<LOD;0,0215;0,0056;0,0003;<LOD;0,0782;<LOD;0,0876;<LOD;0,0411;58,06;0,49;;0;;;;;;;;;;;;;;;;;;
14.01.2019;10:19:07;#3-3;Geochem;;0;29,7;29,86;59,56;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;50;vzorek;1072;;;;;3;<LOD;3,48;5,15;0,13;24,45;0,13;0,2215;0,0139;<LOD;0,0318;<LOD;0,84;1,6391;0,0114;6,4816;0,0315;0,4634;0,0232;<LOD;0,0238;0,038;0,0027;2,5268;0,0167;<LOD;0,0782;<LOD;0,0108;0,0025;0,0005;0,0099;0,0005;0,0056;0,0003;<LOD;0,0035;0,01;0,0002;0,0174;0,0003;<LOD;0,0252;0,0389;0,0004;<LOD;0,0204;<LOD;0,1253;<LOD;0,1487;<LOD;0,0017;<LOD;0,24;<LOD;0,31;<LOD;0,37;<LOD;0,0621;<LOD;0,0178;<LOD;0,001;<LOD;0,0224;0,0055;0,0003;<LOD;0,0807;0,0025;0,0006;<LOD;0,0405;58,94;0,19;;0;;;;;;;;;;;;;;;;;;
14.01.2019;10:29:31;#4-1;Geochem;;0;29,67;29,85;59,53;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;52;vzorek;1074;;;;;3;<LOD;3,28;5,3;0,12;24,98;0,13;0,1335;0,0125;<LOD;0,0299;<LOD;0,82;1,6821;0,0113;5,8285;0,028;0,4813;0,0226;0,0086;0,0025;0,038;0,0027;2,5721;0,0165;<LOD;0,0751;<LOD;0,0103;0,0042;0,0006;0,0101;0,0005;0,0044;0,0003;<LOD;0,0033;0,0099;0,0002;0,016;0,0002;<LOD;0,0243;0,0396;0,0004;<LOD;0,0189;<LOD;0,1165;<LOD;0,1389;<LOD;0,0015;0,0642;0,0016;<LOD;0,29;<LOD;0,35;<LOD;0,0584;<LOD;0,0167;<LOD;0,001;<LOD;0,0215;0,009;0,0004;<LOD;0,0752;0,002;0,0006;<LOD;0,0386;58,82;0,19;;0;;;;;;;;;;;;;;;;;;
14.01.2019;10:30:45;#4-2;Geochem;;0;29,67;29,85;59,52;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;52;vzorek;1074;;;;;3;<LOD;3,21;5,49;0,12;24,95;0,12;0,1207;0,0123;<LOD;0,0302;<LOD;0,82;1,6842;0,0112;5,8157;0,0278;0,4491;0,0224;<LOD;0,0209;0,0422;0,0027;2,6118;0,0166;<LOD;0,0749;0,0025;0,0007;0,0043;0,0006;0,0111;0,0005;0,0047;0,0003;<LOD;0,0034;0,0106;0,0002;0,0161;0,0002;<LOD;0,0243;0,0402;0,0004;<LOD;0,0189;<LOD;0,1171;<LOD;0,1399;<LOD;0,0015;0,0604;0,0016;<LOD;0,29;<LOD;0,35;<LOD;0,0569;<LOD;0,0165;<LOD;0,001;<LOD;0,0223;0,0092;0,0004;<LOD;0,0754;0,0024;0,0006;<LOD;0,0375;58,67;0,19;;0;;;;;;;;;;;;;;;;;;
14.01.2019;10:31:59;#4-3;Geochem;;0;29,67;29,86;59,53;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;52;vzorek;1074;;;;;3;<LOD;3,2;5,55;0,12;24,92;0,12;0,1132;0,0122;<LOD;0,03;<LOD;0,82;1,6678;0,0111;5,7985;0,0277;0,4266;0,0223;<LOD;0,0214;0,0389;0,0027;2,6065;0,0165;<LOD;0,0748;0,0032;0,0007;0,0042;0,0006;0,0102;0,0005;0,0041;0,0003;<LOD;0,0033;0,0101;0,0002;0,016;0,0002;<LOD;0,0244;0,0405;0,0004;<LOD;0,0189;<LOD;0,1163;<LOD;0,1392;<LOD;0,0015;0,0624;0,0016;<LOD;0,29;<LOD;0,35;<LOD;0,0588;<LOD;0,0167;<LOD;0,001;<LOD;0,0225;0,0087;0,0004;<LOD;0,0748;0,0019;0,0006;<LOD;0,0379;58,72;0,19;;0;;;;;;;;;;;;;;;;;;
14.01.2019;10:34:21;#5-1;Geochem;;0;29,69;29,85;59,55;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;54;vzorek;1076;;;;;3;<LOD;3,32;5,25;0,12;24,91;0,13;0,1894;0,0134;<LOD;0,0307;<LOD;0,82;1,7305;0,0117;6,4041;0,0308;0,4974;0,0239;<LOD;0,0233;0,0565;0,0031;2,6351;0,0171;<LOD;0,0798;0,0025;0,0007;0,0042;0,0006;0,0117;0,0005;0,0095;0,0004;<LOD;0,0036;0,0102;0,0002;0,0163;0,0002;<LOD;0,0256;0,0381;0,0004;<LOD;0,0199;<LOD;0,1237;<LOD;0,1479;<LOD;0,0016;0,0043;0,0014;<LOD;0,31;<LOD;0,38;<LOD;0,0637;<LOD;0,0184;<LOD;0,0011;<LOD;0,0218;0,0061;0,0004;<LOD;0,0805;0,0036;0,0006;<LOD;0,0401;58,22;0,19;;0;;;;;;;;;;;;;;;;;;
14.01.2019;10:35:34;#5-2;Geochem;;0;29,69;29,85;59,54;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;54;vzorek;1076;;;;;3;2,67;0,79;5,28;0,13;25,24;0,23;0,1767;0,0134;<LOD;0,0301;<LOD;0,83;1,6929;0,0174;6,3;0,06;0,4397;0,0231;<LOD;0,023;0,0505;0,0029;2,6535;0,0265;<LOD;0,0782;<LOD;0,0106;0,0048;0,0006;0,0113;0,0005;0,0094;0,0004;<LOD;0,0035;0,0104;0,0002;0,0165;0,0003;<LOD;0,0256;0,0383;0,0005;<LOD;0,0197;<LOD;0,1212;<LOD;0,1447;<LOD;0,0016;0,0041;0,0014;<LOD;0,31;<LOD;0,37;<LOD;0,0608;<LOD;0,0183;<LOD;0,001;<LOD;0,0216;0,0058;0,0003;<LOD;0,0788;0,003;0,0006;<LOD;0,0399;55,38;0,46;;0;;;;;;;;;;;;;;;;;;
14.01.2019;10:36:49;#5-3;Geochem;;0;29,68;29,85;59,54;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;54;vzorek;1076;;;;;3;<LOD;3,29;5,22;0,12;24,5;0,12;0,2178;0,0134;<LOD;0,0307;<LOD;0,83;1,6832;0,0113;6,2251;0,0298;0,4598;0,0228;<LOD;0,0224;0,0532;0,0029;2,6099;0,0167;<LOD;0,0791;0,0027;0,0007;0,0037;0,0006;0,0107;0,0005;0,0091;0,0004;<LOD;0,0035;0,0104;0,0002;0,0164;0,0002;<LOD;0,0252;0,0385;0,0004;<LOD;0,0197;<LOD;0,122;<LOD;0,146;<LOD;0,0016;<LOD;0,24;<LOD;0,3;<LOD;0,37;<LOD;0,061;<LOD;0,0174;<LOD;0,001;<LOD;0,0223;0,0063;0,0003;<LOD;0,078;0,002;0,0006;<LOD;0,0414;58,93;0,19;;0;;;;;;;;;;;;;;;;;;
14.01.2019;10:39:26;#6-1;Geochem;;0;29,69;29,85;59,54;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;55;vzorek;1077;;;;;3;<LOD;3,17;5,45;0,12;24,91;0,12;0,2172;0,0132;<LOD;0,0309;<LOD;0,82;1,6373;0,0111;6,038;0,0288;0,4515;0,0225;<LOD;0,0226;0,0495;0,0029;2,6998;0,017;<LOD;0,079;<LOD;0,0104;0,0054;0,0006;0,0148;0,0006;0,0068;0,0003;<LOD;0,0035;0,01;0,0002;0,0168;0,0002;<LOD;0,025;0,0384;0,0004;<LOD;0,0195;<LOD;0,1203;<LOD;0,1446;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,36;<LOD;0,0593;<LOD;0,0171;<LOD;0,0009;<LOD;0,0213;0,0073;0,0004;<LOD;0,0774;0,0019;0,0006;<LOD;0,0405;58,45;0,19;;0;;;;;;;;;;;;;;;;;;
14.01.2019;10:40:35;#6-2;Geochem;;0;29,68;29,87;59,55;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;55;vzorek;1077;;;;;3;<LOD;3,17;5,43;0,12;24,39;0,12;0,2269;0,013;<LOD;0,0308;<LOD;0,82;1,6005;0,0108;5,9819;0,0285;0,4797;0,0223;<LOD;0,0222;0,0535;0,0029;2,7007;0,0169;<LOD;0,0789;<LOD;0,0104;0,0052;0,0006;0,0132;0,0006;0,0071;0,0003;<LOD;0,0033;0,01;0,0002;0,0163;0,0002;<LOD;0,0246;0,038;0,0004;<LOD;0,0192;<LOD;0,1185;<LOD;0,1415;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,36;<LOD;0,0583;<LOD;0,0166;<LOD;0,001;<LOD;0,0221;0,0071;0,0004;<LOD;0,0757;<LOD;0,0846;<LOD;0,04;59,04;0,18;;0;;;;;;;;;;;;;;;;;;
14.01.2019;10:41:48;#6-3;Geochem;;0;29,68;29,85;59,53;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;55;vzorek;1077;;;;;3;<LOD;3,19;5,35;0,12;24,59;0,12;0,2176;0,013;<LOD;0,0307;<LOD;0,81;1,6025;0,0108;5,9746;0,0284;0,3978;0,0219;0,0078;0,0024;0,0544;0,0029;2,6858;0,0167;<LOD;0,0786;<LOD;0,0103;0,0053;0,0006;0,0139;0,0006;0,0069;0,0003;<LOD;0,0034;0,0101;0,0002;0,0169;0,0002;<LOD;0,0248;0,0377;0,0004;<LOD;0,0194;<LOD;0,1182;<LOD;0,141;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,35;<LOD;0,0604;<LOD;0,0177;<LOD;0,001;<LOD;0,0212;0,008;0,0004;<LOD;0,076;<LOD;0,0852;<LOD;0,0414;59,02;0,18;;0;;;;;;;;;;;;;;;;;;
14.01.2019;10:44:52;#7-1;Geochem;;0;29,7;29,85;59,55;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;56;vzorek;1078;;;;;3;<LOD;2,42;5,39;0,13;25,01;0,23;0,0673;0,0127;<LOD;0,0295;<LOD;0,83;1,6335;0,0171;6,86;0,06;0,5046;0,0238;<LOD;0,0227;0,0455;0,0029;2,4656;0,0252;<LOD;0,0773;0,003;0,0007;0,0026;0,0005;0,0071;0,0005;0,0047;0,0003;<LOD;0,0035;0,01;0,0002;0,0187;0,0003;<LOD;0,0256;0,0424;0,0005;<LOD;0,0203;<LOD;0,1232;<LOD;0,1476;<LOD;0,0016;<LOD;0,24;<LOD;0,31;<LOD;0,37;<LOD;0,0578;<LOD;0,0169;<LOD;0,001;<LOD;0,0211;0,0033;0,0003;<LOD;0,0801;0,0023;0,0006;<LOD;0,0427;55,88;0,47;;0;;;;;;;;;;;;;;;;;;
14.01.2019;10:46:07;#7-2;Geochem;;0;29,69;29,85;59,54;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;56;vzorek;1078;;;;;3;<LOD;3,25;5,17;0,12;24,21;0,12;0,0875;0,0124;<LOD;0,03;<LOD;0,82;1,5888;0,011;6,6848;0,0319;0,501;0,0232;<LOD;0,023;0,047;0,0029;2,5384;0,0166;<LOD;0,0779;0,0022;0,0007;0,0026;0,0005;0,0064;0,0004;0,005;0,0003;<LOD;0,0035;0,0103;0,0002;0,0196;0,0003;<LOD;0,0253;0,0423;0,0004;<LOD;0,0201;<LOD;0,1231;<LOD;0,1468;<LOD;0,0016;<LOD;0,24;<LOD;0,31;<LOD;0,37;<LOD;0,0591;<LOD;0,0167;<LOD;0,001;<LOD;0,0208;0,0033;0,0003;<LOD;0,0812;0,0037;0,0006;<LOD;0,0409;59,08;0,19;;0;;;;;;;;;;;;;;;;;;
14.01.2019;10:47:19;#7-3;Geochem;;0;29,69;29,85;59,55;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;56;vzorek;1078;;;;;3;<LOD;2,36;5,55;0,13;24,72;0,22;0,0851;0,0125;<LOD;0,0297;<LOD;0,82;1,6098;0,0165;6,73;0,06;0,4997;0,0238;<LOD;0,0216;0,0452;0,0028;2,512;0,025;<LOD;0,0765;<LOD;0,0107;0,0033;0,0005;0,0078;0,0005;0,0057;0,0003;<LOD;0,0035;0,0099;0,0002;0,0187;0,0003;<LOD;0,0261;0,0418;0,0005;<LOD;0,02;<LOD;0,122;<LOD;0,1469;<LOD;0,0016;<LOD;0,24;<LOD;0,31;<LOD;0,37;<LOD;0,0585;<LOD;0,0165;<LOD;0,001;<LOD;0,02;0,003;0,0003;<LOD;0,0805;0,0031;0,0006;<LOD;0,0404;57,07;0,46;;0;;;;;;;;;;;;;;;;;;
14.01.2019;10:50:23;#8-1;Geochem;;0;29,69;29,86;59,54;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;57;vzorek;1079;;;;;3;<LOD;3,15;5,3;0,12;25,03;0,12;0,2028;0,0131;<LOD;0,0303;<LOD;0,82;1,66;0,0111;6,0345;0,0288;0,4631;0,0229;<LOD;0,0216;0,0461;0,0028;2,4811;0,016;<LOD;0,0762;0,0032;0,0007;0,004;0,0006;0,0105;0,0005;0,0071;0,0003;<LOD;0,0035;0,0105;0,0002;0,0169;0,0002;<LOD;0,0249;0,0394;0,0004;<LOD;0,0197;<LOD;0,1214;<LOD;0,145;<LOD;0,0016;<LOD;0,23;<LOD;0,31;<LOD;0,36;<LOD;0,0608;<LOD;0,0175;<LOD;0,001;<LOD;0,0214;0,0058;0,0003;<LOD;0,0781;0,0024;0,0006;<LOD;0,0401;58,68;0,19;;0;;;;;;;;;;;;;;;;;;
14.01.2019;10:51:37;#8-2;Geochem;;0;29,68;29,85;59,53;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;57;vzorek;1079;;;;;3;<LOD;3,11;5,54;0,12;24,51;0,12;0,1797;0,0126;<LOD;0,0305;<LOD;0,82;1,6222;0,0109;5,8962;0,028;0,4372;0,0219;<LOD;0,0221;0,0439;0,0027;2,4817;0,0159;<LOD;0,0752;0,0025;0,0007;0,0039;0,0005;0,0104;0,0005;0,0068;0,0003;<LOD;0,0034;0,0101;0,0002;0,017;0,0002;<LOD;0,0247;0,0396;0,0004;<LOD;0,0193;<LOD;0,1186;<LOD;0,1422;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,35;<LOD;0,0597;<LOD;0,018;<LOD;0,001;<LOD;0,0209;0,0062;0,0003;<LOD;0,0768;0,0021;0,0006;<LOD;0,0408;59,19;0,18;;0;;;;;;;;;;;;;;;;;;
14.01.2019;10:52:54;#8-3;Geochem;;0;29,68;29,86;59,54;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;57;vzorek;1079;;;;;3;<LOD;2,25;5,59;0,13;25,33;0,22;0,1944;0,0132;<LOD;0,03;<LOD;0,82;1,6468;0,0162;6,01;0,05;0,4625;0,0226;<LOD;0,0223;0,0379;0,0027;2,5122;0,0242;<LOD;0,0759;0,0029;0,0007;0,0041;0,0006;0,0111;0,0005;0,0067;0,0003;<LOD;0,0036;0,0105;0,0002;0,0164;0,0003;<LOD;0,0249;0,0397;0,0005;<LOD;0,0195;<LOD;0,1204;<LOD;0,1437;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,36;<LOD;0,0606;<LOD;0,0175;<LOD;0,001;<LOD;0,0218;0,0059;0,0003;<LOD;0,0774;0,0019;0,0006;<LOD;0,0395;57,08;0,44;;0;;;;;;;;;;;;;;;;;;
14.01.2019;10:55:19;#9-1;Geochem;;0;29,7;29,86;59,55;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;58;vzorek;1080;;;;;3;<LOD;3,24;4,96;0,12;24,4;0,12;0,8004;0,0177;<LOD;0,0318;<LOD;0,83;1,6735;0,0113;6,2267;0,0299;0,404;0,0221;<LOD;0,0232;0,0508;0,0029;2,5902;0,0167;<LOD;0,0784;0,0032;0,0007;0,0035;0,0006;0,019;0,0007;0,0101;0,0004;<LOD;0,0036;0,0095;0,0002;0,0155;0,0002;<LOD;0,0254;0,0398;0,0004;<LOD;0,02;<LOD;0,1224;<LOD;0,1461;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,36;<LOD;0,0662;<LOD;0,0188;<LOD;0,001;<LOD;0,0229;0,0101;0,0004;<LOD;0,0798;0,0029;0,0006;<LOD;0,04;58,78;0,19;;0;;;;;;;;;;;;;;;;;;
14.01.2019;10:56:34;#9-2;Geochem;;0;29,7;29,85;59,55;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;58;vzorek;1080;;;;;3;<LOD;3,25;5,08;0,12;24,53;0,12;0,8028;0,0179;<LOD;0,0315;<LOD;0,83;1,6738;0,0114;6,2795;0,0302;0,4413;0,0225;<LOD;0,0227;0,056;0,003;2,6185;0,0169;<LOD;0,0799;0,0029;0,0007;0,0043;0,0006;0,0194;0,0007;0,0112;0,0004;<LOD;0,0037;0,0105;0,0002;0,0162;0,0002;<LOD;0,0259;0,041;0,0004;<LOD;0,0202;<LOD;0,1241;<LOD;0,1481;<LOD;0,0016;<LOD;0,24;<LOD;0,31;<LOD;0,36;<LOD;0,0652;<LOD;0,0192;<LOD;0,0011;<LOD;0,0243;0,0107;0,0004;<LOD;0,08;0,0026;0,0006;<LOD;0,0405;58,4;0,19;;0;;;;;;;;;;;;;;;;;;
14.01.2019;10:57:47;#9-3;Geochem;;0;29,7;29,86;59,56;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;58;vzorek;1080;;;;;3;<LOD;3,18;4,83;0,12;24,71;0,13;0,8234;0,018;<LOD;0,0321;<LOD;0,82;1,6959;0,0115;6,3307;0,0305;0,4482;0,0229;<LOD;0,023;0,0512;0,0029;2,6093;0,0169;<LOD;0,0792;<LOD;0,0106;0,0047;0,0006;0,021;0,0007;0,0111;0,0004;<LOD;0,0039;0,01;0,0002;0,0161;0,0002;<LOD;0,0255;0,0399;0,0004;<LOD;0,0202;<LOD;0,1239;<LOD;0,1484;<LOD;0,0016;<LOD;0,24;<LOD;0,31;<LOD;0,37;<LOD;0,0641;<LOD;0,0194;<LOD;0,001;<LOD;0,0227;0,01;0,0004;<LOD;0,0803;0,0029;0,0006;<LOD;0,0407;58,38;0,19;;0;;;;;;;;;;;;;;;;;;
14.01.2019;11:03:09;#10-1;Geochem;;0;29,68;29,85;59,53;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;60;vzorek;1082;;;;;3;<LOD;2,22;5,37;0,13;24,77;0,21;0,456;0,0154;<LOD;0,031;<LOD;0,82;1,6989;0,0165;6,15;0,05;0,4602;0,0225;<LOD;0,0217;0,0682;0,0032;2,8344;0,0266;<LOD;0,0804;0,0024;0,0007;0,0063;0,0006;0,0215;0,0007;0,0112;0,0004;<LOD;0,0034;0,0106;0,0002;0,0158;0,0003;<LOD;0,0249;0,0355;0,0004;<LOD;0,0191;<LOD;0,1182;<LOD;0,1412;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,36;<LOD;0,0635;<LOD;0,0183;<LOD;0,001;<LOD;0,0229;0,0095;0,0004;<LOD;0,0766;0,0025;0,0006;<LOD;0,0387;57,45;0,44;;0;;;;;;;;;;;;;;;;;;
14.01.2019;11:04:22;#10-2;Geochem;;0;29,69;29,85;59,54;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;60;vzorek;1082;;;;;3;<LOD;3,05;5,47;0,12;24,39;0,12;0,467;0,015;<LOD;0,0316;<LOD;0,82;1,6508;0,011;6,1416;0,0291;0,472;0,0226;<LOD;0,0228;0,069;0,0032;2,8432;0,0175;<LOD;0,0817;0,0036;0,0007;0,0056;0,0006;0,0205;0,0007;0,0107;0,0004;<LOD;0,0034;0,0105;0,0002;0,0166;0,0002;<LOD;0,0249;0,036;0,0004;<LOD;0,0191;<LOD;0,119;<LOD;0,1423;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,36;<LOD;0,063;<LOD;0,0188;<LOD;0,026;<LOD;0,0228;0,0101;0,0004;<LOD;0,0766;0,0019;0,0006;<LOD;0,0396;58,38;0,19;;0;;;;;;;;;;;;;;;;;;
14.01.2019;11:05:34;#10-3;Geochem;;0;29,68;29,85;59,53;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;60;vzorek;1082;;;;;3;<LOD;3,06;5,51;0,12;24,26;0,12;0,4922;0,015;<LOD;0,0313;<LOD;0,82;1,6454;0,0109;6,1455;0,029;0,4326;0,0221;0,0102;0,0025;0,0715;0,0032;2,8245;0,0174;<LOD;0,0807;0,0031;0,0007;0,0051;0,0006;0,0214;0,0007;0,0102;0,0004;<LOD;0,0035;0,0105;0,0002;0,016;0,0002;<LOD;0,0246;0,0352;0,0003;<LOD;0,019;<LOD;0,1188;<LOD;0,1415;<LOD;0,0015;<LOD;0,23;<LOD;0,3;<LOD;0,36;<LOD;0,062;<LOD;0,0183;<LOD;0,001;<LOD;0,0238;0,0102;0,0004;<LOD;0,076;<LOD;0,0844;<LOD;0,0395;58,5;0,18;;0;;;;;;;;;;;;;;;;;;
